brand,name,location,view_direction,panorama_id,x,y,z,vr_link
HEFANG,Omega银色金属手表,玻璃展柜（墙面层架）,l,1339776,2.416,-3.669,0.735,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339776&dirx=2.416&diry=-3.669&dirz=0.735
HEFANG,GUCCI银色金属珠宝,玻璃展柜（门口展台）,r,1339776,2.124,0.039,0.704,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339776&dirx=2.124&diry=0.039&dirz=0.704
HEFANG,TUDOR黑色银色金属手表,玻璃展柜（门口展台）,r,1339776,1.301,0.113,0.751,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339776&dirx=1.301&diry=0.113&dirz=0.751
HEFANG,HEFANG银色珠宝套装（项链、手链、耳饰）,中央展台,f,1339778,3.407,-4.392,-0.435,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339778&dirx=3.407&diry=-4.392&dirz=-0.435
HEFANG,Cartier银色珠宝（项链、手链）,墙面展柜,f,1339778,3.366,-3.338,0.701,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339778&dirx=3.366&diry=-3.338&dirz=0.701
HEFANG,REPAND银色珠宝（项链、手链）,中央展台,b,1339778,-0.486,-4.407,-0.354,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339778&dirx=-0.486&diry=-4.407&dirz=-0.354
HEFANG,GUCCI金色装饰摆件,墙面展示,l,1339778,0.387,-5.629,0.732,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339778&dirx=0.387&diry=-5.629&dirz=0.732
HEFANG,TUDOR手表,墙面展柜,l,1339778,1.772,-5.916,0.748,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339778&dirx=1.772&diry=-5.916&dirz=0.748
HEFANG,OMEGA手表,墙面展柜,r,1339778,0.826,-2.043,0.732,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339778&dirx=0.826&diry=-2.043&dirz=0.732
HEFANG,HEFANG银色项链（椭圆形展窗）,墙面展窗,b,1339778,-0.519,-3.643,0.543,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339778&dirx=-0.519&diry=-3.643&dirz=0.543
HEFANG,HEFANG银色金属镶钻珠宝（项链）,中央展台玻璃柜,b,1339784,-3.088,-6.273,-0.315,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339784&dirx=-3.088&diry=-6.273&dirz=-0.315
HEFANG,HEFANG银色金属镶钻珠宝（戒指）,中央圆形展台玻璃柜,r,1339784,-1.332,-3.972,-0.238,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339784&dirx=-1.332&diry=-3.972&dirz=-0.238
HEFANG,HEFANG银色金属镶钻珠宝（手镯）,墙面椭圆窗展示柜,l,1339784,-1.41,-7.938,0.558,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339784&dirx=-1.41&diry=-7.938&dirz=0.558
HEFANG,Omega银色金属玻璃手表,墙面层架,l,1339784,-1.425,-7.936,0.605,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339784&dirx=-1.425&diry=-7.936&dirz=0.605
HEFANG,Gucci金色金属宝石珠宝,墙面层架,r,1339784,-1.175,-3.961,0.684,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339784&dirx=-1.175&diry=-3.961&dirz=0.684
HEFANG,Tudor银色金属玻璃手表,墙面层架,r,1339784,-1.745,-4.063,0.731,https://vr.aibee.cn/store/F0iNsPY8PQJluclQ?pid=1339784&dirx=-1.745&diry=-4.063&dirz=0.731
HERMES,HERMES透明玻璃瓶装香水,中央展台,b,1336128,-9.13,2.967,0.586,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336128&dirx=-9.13&diry=2.967&dirz=0.586
HERMES,HERMES多色塑料口红,中央展台,r,1336128,-6.864,4.918,0.523,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336128&dirx=-6.864&diry=4.918&dirz=0.523
HERMES,DIOR白金色玻璃瓶装护肤品,墙面层架,f,1336128,-5.134,3.061,0.744,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336128&dirx=-5.134&diry=3.061&dirz=0.744
HERMES,SHISEIDO粉白色玻璃瓶装彩妆,墙面层架,f,1336128,-5.148,2.67,0.744,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336128&dirx=-5.148&diry=2.67&dirz=0.744
HERMES,CHANEL黑白色塑料装彩妆,展台,l,1336128,-6.864,0.954,0.618,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336128&dirx=-6.864&diry=0.954&dirz=0.618
HERMES,LA MER绿白色玻璃瓶装精华液,展台,l,1336128,-7.582,0.987,0.775,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336128&dirx=-7.582&diry=0.987&dirz=0.775
HERMES,Hermes玻璃香水,中央展台,f,1336120,-2.56,0.439,-0.482,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336120&dirx=-2.56&diry=0.439&dirz=-0.482
HERMES,Hermes橙色纸盒礼盒,墙面层架,f,1336120,-2.543,0.516,1.012,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336120&dirx=-2.543&diry=0.516&dirz=1.012
HERMES,Dior塑料口红,中央展台,b,1336120,-6.21,1.951,-0.085,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336120&dirx=-6.21&diry=1.951&dirz=-0.085
HERMES,Dior塑料眼影盘,中央展台,b,1336120,-6.499,0.749,-0.548,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336120&dirx=-6.499&diry=0.749&dirz=-0.548
HERMES,玻璃香水,中央展台,l,1336120,-3.887,-0.996,-0.46,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336120&dirx=-3.887&diry=-0.996&dirz=-0.46
HERMES,Hermes塑料腮红盘,中央展台,r,1336120,-5.123,2.808,-0.356,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336120&dirx=-5.123&diry=2.808&dirz=-0.356
HERMES,Hermes玻璃香水,中央展台,r,1336120,-3.541,2.659,0.427,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336120&dirx=-3.541&diry=2.659&dirz=0.427
HERMES,爱马仕橙色纸板礼盒,墙面层架,f,1336122,-2.538,-0.256,1.389,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336122&dirx=-2.538&diry=-0.256&dirz=1.389
HERMES,爱马仕黄色玻璃香水,墙面层架中层,f,1336122,-2.517,-0.38,0.771,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336122&dirx=-2.517&diry=-0.38&dirz=0.771
HERMES,多色玻璃香水,左侧展台,b,1336122,-6.145,0.491,0.455,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336122&dirx=-6.145&diry=0.491&dirz=0.455
HERMES,多色塑料粉质眼影盘,左侧展台,b,1336122,-6.02,0.652,0.243,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336122&dirx=-6.02&diry=0.652&dirz=0.243
HERMES,多色玻璃香水,中央展台,r,1336122,-4.452,1.353,0.535,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336122&dirx=-4.452&diry=1.353&dirz=0.535
HERMES,多色塑料粉质腮红盘,右侧展台,r,1336122,-5.738,0.924,0.358,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336122&dirx=-5.738&diry=0.924&dirz=0.358
HERMES,爱马仕多色玻璃香水,墙面层架,r,1336122,-3.388,1.016,0.645,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336122&dirx=-3.388&diry=1.016&dirz=0.645
HERMES,Hermes Hermessence系列香水,墙面层架下方展台,f,1336124,-4.421,-1.039,-0.58,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336124&dirx=-4.421&diry=-1.039&dirz=-0.58
HERMES,Hermes橙色丝带礼盒,墙面层架下方展台,l,1336124,-5.986,-2.464,-0.286,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336124&dirx=-5.986&diry=-2.464&dirz=-0.286
HERMES,Hermes红色瓶盖透明香水,墙面层架下方展台,l,1336124,-5.698,-2.388,-0.696,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336124&dirx=-5.698&diry=-2.388&dirz=-0.696
HERMES,多品牌化妆品（眼影盘、口红）,中央展台,b,1336124,-8.337,-0.684,0.384,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336124&dirx=-8.337&diry=-0.684&dirz=0.384
HERMES,多品牌彩色/透明瓶身香水,中央展台,b,1336124,-7.991,-1.633,0.031,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336124&dirx=-7.991&diry=-1.633&dirz=0.031
HERMES,Baccarat香水,墙面层架,r,1336124,-5.848,1.441,0.765,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336124&dirx=-5.848&diry=1.441&dirz=0.765
HERMES,多品牌彩色/透明瓶身香水,墙面层架,r,1336124,-5.183,1.131,0.465,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336124&dirx=-5.183&diry=1.131&dirz=0.465
HERMES,多品牌彩色/透明瓶身香水,中央展台,r,1336124,-7.35,1.233,0.118,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336124&dirx=-7.35&diry=1.233&dirz=0.118
HERMES,CHANEL彩妆盘,墙面展示屏,f,1336126,-6.001,1.571,0.841,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336126&dirx=-6.001&diry=1.571&dirz=0.841
HERMES,CHANEL香水,CHANEL店内展示柱,r,1336126,-6.791,2.883,0.936,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336126&dirx=-6.791&diry=2.883&dirz=0.936
HERMES,DIOR化妆品,DIOR店内展台,r,1336126,-8.929,3.034,0.668,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336126&dirx=-8.929&diry=3.034&dirz=0.668
HERMES,HERMÈS香水,墙面层架（图2右侧）,b,1336126,-9.861,0.596,0.398,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336126&dirx=-9.861&diry=0.596&dirz=0.398
HERMES,HERMÈS香水,墙面层架（图3右侧）,l,1336126,-7.791,-0.717,0.183,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336126&dirx=-7.791&diry=-0.717&dirz=0.183
HERMES,香水（中央展台）,中央展台,b,1336126,-9.938,1.679,0.478,https://vr.aibee.cn/store/P1BLhggCACUmdSS3?pid=1336126&dirx=-9.938&diry=1.679&dirz=0.478
LANCOME,LANCOME多色口红（红/金/黑外壳）,中央旋转岛台,f,1338989,-7.577,4.121,-0.438,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338989&dirx=-7.577&diry=4.121&dirz=-0.438
LANCOME,LANCOME米色粉底液（墙面层架）,墙面层架,r,1338989,-9.152,6.202,0.012,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338989&dirx=-9.152&diry=6.202&dirz=0.012
LANCOME,DIOR银色珠宝（戒指/项链）,DIOR店铺展示台,l,1338989,-10.41,2.43,0.662,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338989&dirx=-10.41&diry=2.43&dirz=0.662
LANCOME,SK-II护肤精华（白瓶红标）,SK-II店铺展示台,l,1338989,-9.479,2.249,0.662,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338989&dirx=-9.479&diry=2.249&dirz=0.662
LANCOME,兰蔻金色玻璃精华液,墙面层架,f,1338980,-2.184,-1.016,0.571,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338980&dirx=-2.184&diry=-1.016&dirz=0.571
LANCOME,兰蔻红色玻璃香水瓶（美丽人生香水馥郁版）,左侧展台,b,1338980,-5.676,0.832,1.333,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338980&dirx=-5.676&diry=0.832&dirz=1.333
LANCOME,雅诗兰黛白色玻璃精华液,柜台展示,l,1338980,-5.376,-1.889,0.713,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338980&dirx=-5.376&diry=-1.889&dirz=0.713
LANCOME,APM Monaco银色金属手链,柜台展示,l,1338980,-3.61,-2.313,0.666,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338980&dirx=-3.61&diry=-2.313&dirz=0.666
LANCOME,娇韵诗金色纸盒护肤品,柜台展示,l,1338980,-3.059,-2.09,0.697,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338980&dirx=-3.059&diry=-2.09&dirz=0.697
LANCOME,兰蔻白色玻璃乳液,中央展台,r,1338980,-4.544,1.576,-0.414,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338980&dirx=-4.544&diry=1.576&dirz=-0.414
LANCOME,兰蔻金色金属面霜罐,中央展台,r,1338980,-4.312,1.618,-0.072,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338980&dirx=-4.312&diry=1.618&dirz=-0.072
LANCOME,兰蔻粉色纸盒面霜,左侧展台,b,1338980,-5.647,0.87,0.251,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338980&dirx=-5.647&diry=0.87&dirz=0.251
LANCOME,兰蔻ABSOLUE红色塑料护肤胶囊,墙面层架及台面,f,1338982,-4.054,-3.287,-0.015,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338982&dirx=-4.054&diry=-3.287&dirz=-0.015
LANCOME,兰蔻ABSOLUE金色玻璃护肤精华瓶,墙面层架及台面,f,1338982,-3.822,-2.735,0.046,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338982&dirx=-3.822&diry=-2.735&dirz=0.046
LANCOME,兰蔻ABSOLUE金色玻璃面霜罐,台面,f,1338982,-3.781,-2.523,0.053,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338982&dirx=-3.781&diry=-2.523&dirz=0.053
LANCOME,兰蔻红色玻璃香水,墙面海报旁展台,b,1338982,-7.715,-1.816,0.996,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338982&dirx=-7.715&diry=-1.816&dirz=0.996
LANCOME,兰蔻金色金属精华液瓶,中央展台,b,1338982,-7.75,-2.028,-0.163,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338982&dirx=-7.75&diry=-2.028&dirz=-0.163
LANCOME,兰蔻GENIFIQUE黑色玻璃香水,墙面大屏幕旁展台,r,1338982,-4.404,-0.777,1.242,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338982&dirx=-4.404&diry=-0.777&dirz=1.242
LANCOME,兰蔻白色塑料美容仪器,中央展台,r,1338982,-5.62,-0.251,0.472,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338982&dirx=-5.62&diry=-0.251&dirz=0.472
LANCOME,兰蔻红色金属口红,旋转岛台,r,1338982,-6.82,-0.549,0.478,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338982&dirx=-6.82&diry=-0.549&dirz=0.478
LANCOME,兰蔻粉色塑料化妆水,中央展台,f,1338984,-3.161,0.698,-0.682,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338984&dirx=-3.161&diry=0.698&dirz=-0.682
LANCOME,兰蔻黑色玻璃精华液,中央展台,f,1338984,-2.985,1.218,-0.425,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338984&dirx=-2.985&diry=1.218&dirz=-0.425
LANCOME,兰蔻红色玻璃香水,墙面层架,b,1338984,-6.568,2.768,0.576,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338984&dirx=-6.568&diry=2.768&dirz=0.576
LANCOME,兰蔻白色纸质礼盒,桌面层架,b,1338984,-6.47,2.891,-0.445,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338984&dirx=-6.47&diry=2.891&dirz=-0.445
LANCOME,兰蔻粉色纸质礼盒,桌面层架,b,1338984,-6.831,2.27,-0.445,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338984&dirx=-6.831&diry=2.27&dirz=-0.445
LANCOME,兰蔻金色塑料乳液,桌面层架,r,1338984,-5.386,3.544,-0.682,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338984&dirx=-5.386&diry=3.544&dirz=-0.682
LANCOME,兰蔻红色塑料口红,中央岛台,r,1338984,-3.839,3.255,0.273,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338984&dirx=-3.839&diry=3.255&dirz=0.273
LANCOME,兰蔻多色口红,中央展台,f,1338987,-5.11,3.133,0.089,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338987&dirx=-5.11&diry=3.133&dirz=0.089
LANCOME,兰蔻多色粉底液,中央展台,f,1338987,-5.162,3.49,0.055,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338987&dirx=-5.162&diry=3.49&dirz=0.055
LANCOME,兰蔻黑粉色眼影盘,中央展台,f,1338987,-5.517,1.81,-0.366,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338987&dirx=-5.517&diry=1.81&dirz=-0.366
LANCOME,兰蔻小黑瓶精华液,墙面层架,b,1338987,-9.103,3.149,-0.12,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338987&dirx=-9.103&diry=3.149&dirz=-0.12
LANCOME,兰蔻粉色化妆品盒,墙面层架,b,1338987,-9.1,3.18,-0.307,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338987&dirx=-9.1&diry=3.18&dirz=-0.307
LANCOME,兰蔻白色带灯化妆镜,中央展台,l,1338987,-6.95,1.029,0.106,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338987&dirx=-6.95&diry=1.029&dirz=0.106
LANCOME,兰蔻金色唇膏,中央展台,l,1338987,-5.931,1.405,-0.175,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338987&dirx=-5.931&diry=1.405&dirz=-0.175
LANCOME,黑色计算器,中央展台,l,1338987,-6.965,1.028,-0.157,https://vr.aibee.cn/store/rUfFij7SItdZtJXJ?pid=1338987&dirx=-6.965&diry=1.028&dirz=-0.157
MCM,MCM粉色合成革玩偶（带印花）,中央展台,f,1332764,-8.527,-2.693,0.148,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332764&dirx=-8.527&diry=-2.693&dirz=0.148
MCM,香水（金色瓶身）,中央展台,f,1332764,-8.527,-2.545,0.164,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332764&dirx=-8.527&diry=-2.545&dirz=0.164
MCM,MCM绿色合成革手提包（带印花）,中央圆桌,r,1332764,-10.452,-0.627,0.008,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332764&dirx=-10.452&diry=-0.627&dirz=0.008
MCM,MCM银色合成革玩偶（带印花）,小圆形展台,r,1332764,-11.292,-0.778,-0.449,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332764&dirx=-11.292&diry=-0.778&dirz=-0.449
MCM,花束（橙色花朵）,中央圆桌,r,1332764,-10.183,-0.655,0.251,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332764&dirx=-10.183&diry=-0.655&dirz=0.251
MCM,MCM棕色皮革托特包,中央展台,f,1332767,-9.144,0.31,0.07,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-9.144&diry=0.31&dirz=0.07
MCM,MCM黑色皮革手提包,中央展台,f,1332767,-8.87,0.838,0.24,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-8.87&diry=0.838&dirz=0.24
MCM,MCM粉色皮革手提包,中央展台,f,1332767,-8.94,0.663,0.24,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-8.94&diry=0.663&dirz=0.24
MCM,MCM黄色皮革托特包,中央展台,f,1332767,-8.78,1.22,0.122,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-8.78&diry=1.22&dirz=0.122
MCM,MCM棕色皮革钱包,中央展台,f,1332767,-9.144,0.31,-0.26,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-9.144&diry=0.31&dirz=-0.26
MCM,MCM粉色皮革钱包,中央展台,f,1332767,-8.881,0.808,-0.221,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-8.881&diry=0.808&dirz=-0.221
MCM,黑色皮革手提包（右侧展台）,中央展台（右侧）,f,1332767,-8.891,2.193,0.371,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-8.891&diry=2.193&dirz=0.371
MCM,蓝色皮革手提包（右侧展台）,中央展台（右侧）,f,1332767,-8.98,2.394,0.322,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-8.98&diry=2.394&dirz=0.322
MCM,棕色皮革钱包（右侧展台）,中央展台,r,1332767,-9.612,3.122,-0.24,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-9.612&diry=3.122&dirz=-0.24
MCM,黑色皮革钱包（右侧展台）,中央展台,r,1332767,-10.012,3.34,-0.527,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-10.012&diry=3.34&dirz=-0.527
MCM,MCM粉色皮革手提包（后视角中央展台）,中央展台,b,1332767,-12.762,1.517,0.578,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332767&dirx=-12.762&diry=1.517&dirz=0.578
MCM,MCM绿色皮革手提包,中央展台,r,1332760,-6.98,0.174,-0.109,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332760&dirx=-6.98&diry=0.174&dirz=-0.109
MCM,棕色皮革堆叠手提包,中央堆叠架,b,1332760,-10.179,-1.331,0.562,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332760&dirx=-10.179&diry=-1.331&dirz=0.562
MCM,黑白条纹手提包,中央堆叠架,b,1332760,-10.146,-1.8,0.435,https://vr.aibee.cn/store/IggvX5NAGCBYGghG?pid=1332760&dirx=-10.146&diry=-1.8&dirz=0.435
MICHAELKORS,未知品牌黑色亮片织物短款上衣,人形模特,f,1339689,0.071,-9.998,0.539,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=0.071&diry=-9.998&dirz=0.539
MICHAELKORS,未知品牌黑色织物长裤,人形模特,f,1339689,0.071,-9.998,-0.307,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=0.071&diry=-9.998&dirz=-0.307
MICHAELKORS,未知品牌黑色皮革手提包,人形模特,f,1339689,-0.038,-10.132,-0.248,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=-0.038&diry=-10.132&dirz=-0.248
MICHAELKORS,未知品牌黑色花纹织物上衣,中央服装架,f,1339689,0.383,-9.368,0.395,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=0.383&diry=-9.368&dirz=0.395
MICHAELKORS,未知品牌黑色织物上衣,中央服装架,f,1339689,0.427,-9.184,0.395,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=0.427&diry=-9.184&dirz=0.395
MICHAELKORS,未知品牌白色皮革运动鞋,中央服装架,f,1339689,0.399,-9.307,-0.248,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=0.399&diry=-9.307&dirz=-0.248
MICHAELKORS,未知品牌白色皮革运动鞋,中央服装架,f,1339689,0.421,-9.215,-0.367,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=0.421&diry=-9.215&dirz=-0.367
MICHAELKORS,未知品牌白色毛绒背心（配蓝色花纹织物连衣裙、黑色皮革手提包、黑色墨镜）,人形模特,b,1339689,-3.409,-9.517,0.114,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=-3.409&diry=-9.517&dirz=0.114
MICHAELKORS,未知品牌黑色织物短款外套（带银链装饰）,中央衣架,l,1339689,-1.287,-10.794,-0.154,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=-1.287&diry=-10.794&dirz=-0.154
MICHAELKORS,未知品牌黑色花纹织物连衣裙,人形模特,l,1339689,-0.3,-10.38,0.045,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=-0.3&diry=-10.38&dirz=0.045
MICHAELKORS,未知品牌棕色白色皮革手提包,中央展台,r,1339689,-1.773,-6.823,0.165,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=-1.773&diry=-6.823&dirz=0.165
MICHAELKORS,未知品牌米色毛绒围巾（配棕色皮革手提包、灰色织物上衣）,人形模特,r,1339689,-2.788,-7.249,0.475,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339689&dirx=-2.788&diry=-7.249&dirz=0.475
MICHAELKORS,Michael Kors白色毛绒背心+蓝色花纹连衣裙,人形模特,b,1339701,-3.101,-10.841,0.348,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339701&dirx=-3.101&diry=-10.841&dirz=0.348
MICHAELKORS,Michael Kors黑色皮革手提包（中央展台）,中央展台,r,1339701,-1.793,-9.426,0.25,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339701&dirx=-1.793&diry=-9.426&dirz=0.25
MICHAELKORS,无品牌棕色皮革手提包（玻璃展柜）,玻璃展柜,b,1339701,-3.122,-10.933,-0.171,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339701&dirx=-3.122&diry=-10.933&dirz=-0.171
MICHAELKORS,无品牌黑色皮革手提包（玻璃展柜）,玻璃展柜,b,1339701,-3.154,-11.48,-0.578,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339701&dirx=-3.154&diry=-11.48&dirz=-0.578
MICHAELKORS,未知黑色织物外套,人形模特,f,1339710,-1.426,-7.845,0.201,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339710&dirx=-1.426&diry=-7.845&dirz=0.201
MICHAELKORS,未知绿色织物外套,人形模特,f,1339710,-1.69,-7.227,0.494,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339710&dirx=-1.69&diry=-7.227&dirz=0.494
MICHAELKORS,未知黑色织物连衣裙,人形模特,f,1339710,-1.561,-7.46,0.462,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339710&dirx=-1.561&diry=-7.46&dirz=0.462
MICHAELKORS,未知白色+棕色花纹皮革手提包,中央展台,b,1339710,-5.115,-7.334,0.366,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339710&dirx=-5.115&diry=-7.334&dirz=0.366
MICHAELKORS,未知棕色皮革手提包,人形模特,b,1339710,-5.36,-8.515,0.43,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339710&dirx=-5.36&diry=-8.515&dirz=0.43
MICHAELKORS,未知黑色皮革手提包,中央展台,b,1339710,-5.346,-8.624,0.268,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339710&dirx=-5.346&diry=-8.624&dirz=0.268
MICHAELKORS,未知白色毛绒背心,人形模特,r,1339710,-4.193,-6.489,0.065,https://vr.aibee.cn/store/FBYSLzoCVQ8mihaZ?pid=1339710&dirx=-4.193&diry=-6.489&dirz=0.065
