"id","store_name","phone_number","logo"
95308,老庙-L227A4金条,"",""
95309,老庙-L227A2黄金饰品,"",""
95310,老庙-L227A3素金,"",""
95344,泰香米,"",https://m.zhcommerce.com/zimgs/05189afef28fdc34e768943a67c91cfb?f=JPEG&&time=1758685537003&width=480&height=480
95346,番茄口袋,"",""
95412,AGETE,"15237106101",https://m.zhcommerce.com/zimgs/e3dfa13d8bf707d09d97665bb394f278?f=JPEG&time=1694654987315&width=480&height=480
95414,都来比个椰,"",""
95449,blueglass,"",""
95509,璨然珠宝,"",""
95510,国家宝藏L229,"",""
95511,国家宝藏L229B,"",""
95512,国家宝藏L229A,"",""
95513,国家宝藏L229C,"",""
95514,国家宝藏L229D,"",""
95524,岛姜家,"",https://m.zhcommerce.com/zimgs/46efd9de5bcebc0e4f0a429f939b8db0?f=JPEG&&time=1751280834335&width=480&height=480
95531,铁板诱惑-L712,"",https://m.zhcommerce.com/zimgs/115b9c156cf13a03cdc46d77eb244df4?f=JPEG&&time=1757667515530&width=480&height=480
95581,希尚潮品,"",https://m.zhcommerce.com/zimgs/eb127187eeea5971dfe6b006cb4fbfcb?f=JPEG&&time=1741175238371&width=480&height=480
95708,YEAH！嘢好食,"",""
95780,佳兰奢侈品皮具维护,"15936203537",https://m.zhcommerce.com/zimgs/bdbf2a1821dde0022307a0ee14c5fd53?f=JPEG&time=1566182515219
95796,the faith mind,"",""
95811,博多天一天婦羅 牛排飯,"",""
95812,mirabell美丽宝,"",""
95865,Red Copper-新,"",""
95874,珠利莱,"",""
95875,DIANA,"",""
95897,黛珂,"13140045400",https://m.zhcommerce.com/zimgs/3e354fe2e9098591092c322ca2f67e4e?f=JPEG&time=1586243657963
95899,FLORA STAR,"",""
95920,JOE.GIDIS,"",""
96088,牧场奶仓,"",""
96126,九十葉,"",https://m.zhcommerce.com/zimgs/c1514142ef2aac2cd496803963294de5?f=JPEG&&time=1746771163484&width=480&height=480
96182,DR.KONG-新,"",""
96187,EAU FLORA,"",""
96219,MEILLEUR MOMENT,"",""
96220,balabala新,"",""
96223,小天才-L5M08,"",""
96243,AIMER-KIDS-新,"",""
96247,special gift,"",""
96250,场地 H'S ZONE+,"",""
96254,包小姐与鞋先生,"",https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/d1e1404999b3466cb832074569406375_img_v3_02n2_7b5211bf-ed61-4c08-8884-152570dc320g.png
96255,mio,"",""
96256,LONGINES 临时柜,"",""
96263,麦陌-LB-K08、K09,"18538705357",https://m.zhcommerce.com/zimgs/37165564c15ead1d47f8509ff8aa14d5?f=PNG&time=1691139444861&width=480&height=480
96266,MINI PEACE(5F),"15803801657",https://m.zhcommerce.com/zimgs/8eb2c3d3a29187ae40eab7b4f8a09bcd?f=PNG&time=1695693743885&width=480&height=480
96300,智己,"",https://m.zhcommerce.com/zimgs/0fca21c242d532482949e60f39ec8da2?f=JPEG&&time=1751421548226&width=480&height=480
96302,蔚来L156,"15638189299",https://m.zhcommerce.com/zimgs/0869becf3b8888ef0d31e753f3bb2564?f=JPEG&time=1707184297161&width=480&height=480
97056,MAXMCCOY,"",""
97717,科大讯飞-临时柜,"",""
97953,亚市多胡椒铁板厨房,"",""
97954,阿元来了,"",""
97955,鲜芋仙-LB-K35,"",""
97956,manner,"",""
97968,林清轩LB_K63A,"18790509594",https://m.zhcommerce.com/zimgs/e9b6e21c25fb0906b2aeeef3d4258ec7?f=JPEG&time=1712130344851&width=480&height=480
98750,special gift-L6-M03,"",""
99083,M1M2-新,"",""
