id,store_id,third_id,third_id2,place_id,contract_no,store_name,brand,business_time,phone_number,node_id,floor,logo,description,store_images,address,commercial,sub_commercial,score,cuisine,crowd,number,cost,taste,spiciness_level,facilities,environment,service,queue,highlights,other,note,created_at,updated_at,store_type,purchase,famous,is_active,categories,brand_id
292,83989,2011805230039,NULL,801,test,奇檬子,奇檬子,10:00-22:00,17329289378,vSHdN1l7xR,L3,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/c8cb0bcb99ae43c5b924caec7e604098_220870903054c88022b6e295023eab39.jpeg,"✨宝子们，今天必须给你们种草一家超有特色的店——奇檬子！

这家店的风格超独特，装修充满创意，一进去就感觉像走进了一个奇妙的小世界🎈。

它的主打产品超赞，各种奇奇怪怪又可可爱爱的小物件让人挪不动脚。人气单品更是多到挑花眼，比如那些造型独特的手工饰品，戴上瞬间提升时尚感。还有各种创意家居摆件，能给生活增添不少趣味。

不管你是追求个性的潮人，还是喜欢搜罗独特好物的小可爱，奇檬子都超适合你！快来这里，把那些独一无二的宝贝带回家吧🛍️！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/奇檬子.jpeg"]",郑州正弘城L3,餐饮美食,奶茶,4,"甜品饮品 奶茶,茶饮空间,下午茶","情侣,家人,朋友",1-2人,¥22/人,"甜,酸甜",不辣,"有停车场,有WIFI,商场公共卫生间","现代简约,安静,明亮","纸巾提供,节日套餐",,收录6年,,"1. **🌟 [nav type=ar place_id=801 floor=L3 end_name=奇檬子 end_position=vSHdN1l7xR ](奇檬子) [phone data='17329289378']()超有特色的奶茶店，仿佛走进奇妙小世界！** 
   **📍 亮点**：现代简约环境，安静明亮，甜口奶茶超好喝 
   **💡 小贴士**：这家店提供纸巾，还有节日套餐哦！
   [store_data place_id=801 store_id=83989]()","2025-06-22 19:13:33","2025-09-23 16:45:58",,0,0,1,NULL,NULL
293,84150,2012104010006,1167524399222624257,801,test,豆捞坊,豆捞坊·鲜牛肉火锅,10:00-22:00,15703977900,h5WCrYXkRO,L7,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/85aa292f92f44a7fa0c47e6df8806130_60bd6810b5636f8fa0c252a318f56155.jpeg,"宝子们，今天必须给你们种草豆捞坊🎉！这店主打特色豆捞，锅底超鲜美，食材超新鲜。店铺风格时尚又温馨，装修精致有格调。人气单品虾滑，Q弹爽滑，虾肉满满🦐；手工鱼丸，口感超棒，鲜味十足。这里适合家庭聚餐、朋友小聚~服务员态度超热情，会贴心帮忙涮煮。每次来吃都超满足，能感受到满满的诚意。食材品质高，味道超赞，性价比也不错👍。真心推荐给爱吃火锅的友友们，快来豆捞坊享受美味吧！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/豆捞坊.jpeg"]",郑州正弘城L7,餐饮美食,火锅,4.7,"潮汕菜,广东火锅,牛杂火锅","情侣,家人,朋友","3-4人,4-6人,6-10人",¥101/人,"辣,酸辣",中辣,"有停车场,有包厢,有WIFI,有大桌","复古风,网红打卡风,有卡座","扫码点餐,纸巾提供,节日套餐",,郑州潮汕牛肉火锅打卡人气榜·第7名,,"1. **🌟 [nav type=ar place_id=801 floor=L7 end_name=豆捞坊 end_position=h5WCrYXkRO ](豆捞坊) [phone data=15703977900]()郑州潮汕牛肉火锅打卡人气榜第7名，家庭聚餐、朋友小聚超合适！** 
   **📍 亮点**：特色豆捞锅底，食材新鲜，服务员态度热情 
   **💡 小贴士**：本店铺有停车场、包厢，还提供免费WIFI哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=麦记牛奶公司 end_position=t81ZR7gYvb ](麦记牛奶公司) 麦记牛奶公司的饮品与火锅搭配，香甜不腻的味道能中和火锅的辣味，让你在享受火锅的同时，也能感受到饮品的甜蜜。
   [store_data place_id=801 store_id=84150]()","2025-06-22 19:13:33","2025-09-23 16:46:10",,1,0,1,NULL,NULL
294,84156,2012102020001,1140457640095387649,801,test,山云树,山云树鲜榨果汁,10:00-22:00,17763542544,hKzfmQBD7n,L7,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/a29100f8b57743be8ecbb7234fbdf95a_58269a8292cc60b05891959ad0d2f85e.jpeg,"🌳宝子们，发现一家超有氛围感的店👉山云树！

✨店铺风格独特，充满自然气息，仿佛置身山林间。装修特色超吸睛，木质元素与绿植巧妙搭配，让人倍感清新舒适。

🥰他家主打产品超赞，有各种精致的手工艺品，每一件都独具匠心。人气单品更是让人爱不释手，比如那个手工编织的小篮子，颜值超高又实用。

🎈适合喜欢自然风、追求独特的宝子们。在这里，能感受到别样的宁静与美好，分分钟出片📷，赶紧冲呀！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/山云树.jpeg"]",郑州正弘城L7,餐饮美食,奶茶,4.7,"甜品饮品 奶茶,茶饮空间,下午茶","情侣,家人,朋友",1-2人,¥17/人,"甜,酸甜",不辣,"有停车场,有WIFI,商场公共卫生间","现代简约,安静,明亮","纸巾提供,节日套餐",,金水区茶饮果汁口味榜·第1名,,"1. **🌟 [nav type=ar place_id=801 floor=L7 end_name=山云树 end_position=hKzfmQBD7n ](山云树) [phone data=17763542544]()金水区茶饮果汁口味榜第1名，氛围感拉满！** 
   **📍 亮点**：自然风装修，茶饮精致，口味酸甜
   **💡 小贴士**：该店铺提供纸巾，还有节日套餐哦~
   [store_data place_id=801 store_id=84156]()","2025-06-22 19:13:34","2025-09-23 16:46:19",,1,0,1,NULL,NULL
295,84162,2011805250006,1170064374254276609,801,test,炉小哥,炉小哥烤肉,10:00-22:00,15939210372,ZfYSKkDNJr,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/9cd11dbe43d84ca5a51d8707b9e9c6bf_be7d499dab81d4d09596510c7e5f301e.jpeg," 🍲炉小哥，烤肉界的宝藏店铺

宝子们，一定要来试试炉小哥！他家装修超有特色，工业风满满，各种金属元素超酷😎。主打烤肉，菜品新鲜得没话说。人气单品雪花牛肉，纹理超美，烤起来滋滋冒油，入口即化🥩。秘制酱料更是一绝，不管蘸啥都香迷糊了。店员服务也超热情，会贴心帮忙烤肉。不管是家庭聚餐还是朋友小聚，来这都倍儿合适。在这能享受超棒的烤肉体验，性价比超高，吃完直接被种草，必须N刷！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/炉小哥.jpeg"]",郑州正弘城L8,餐饮美食,烧烤烤肉,4.6,中式烧烤,"情侣,家人,朋友","1-2人,3-4人,4-6人",¥90/人,"甜,咸,辣,咸鲜",微辣,"有停车场,有WIFI,商场公共卫生间","复古风,热闹,放松随意","扫码点餐,纸巾提供,宝宝椅,可带宠物",,金水区融合烤肉热门榜·第6名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=炉小哥 end_position=ZfYSKkDNJr ](炉小哥) [phone data=15939210372]()金水区热门中式烧烤，体验感拉满！** 
   **📍 亮点**：工业风装修超酷，菜品新鲜，店员服务热情
   **💡 小贴士**：本店铺有停车场，有WIFI，还提供宝宝椅，可带宠物哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=TIPTOP end_position=33clBkXopI ](TIPTOP) TIPTOP的冰淇淋与烧烤搭配，甜口能中和烧烤油腻，解腻爽口。
   [store_data place_id=801 store_id=84162]()","2025-06-22 19:13:34","2025-09-23 16:46:29",,1,0,1,NULL,NULL
296,84170,2012003180001,1139285272496967681,801,test,玩米匠,玩米匠,10:00-22:00,18703875934,0bRqoBm5eQ,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/d8a2d5dbe9a54d71ba46e3538aa142c8_%E7%8E%A9%E7%B1%B3%E5%8C%A0.jpg," 🔥被问爆的宝藏店铺👉玩米匠
宝子们，今天必须给你们种草玩米匠！

这家店风格超独特，一进去就被吸引。装修很有个性，细节满满。

他家主打产品超赞，像[具体人气单品1]，味道绝绝子，口感超棒。还有[具体人气单品2]，也超受欢迎。

适合人群超广，不管是年轻人聚会，还是想找个特别的地方放松，来这都没错。好多人来这打卡拍照，氛围超嗨。真实用户都说体验感超棒，我去了一次就爱上啦，宝子们赶紧冲！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/玩米匠.jpeg"]",郑州正弘城B1,餐饮美食,小吃快餐,4,"日韩料理 寿司","情侣,家人,朋友","1-2人,3-4人",¥33/人,"咸鲜,甜咸",不辣,"有停车场,有WIFI,商场公共卫生间","复古风,有卡座,明亮",纸巾提供,,"收录5年 ",,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=玩米匠 end_position=0bRqoBm5eQ ](玩米匠) [phone data=18703875934]()收录5年的宝藏日料小店，超适合聚餐！** 
   **📍 亮点**：复古风装修，有卡座；咸甜口味，适合大众 
   **💡 小贴士**：本店铺有停车场、WIFI和商场公共卫生间，还提供纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=EDMI_PATISSERIE end_position=OteDecVB8o ](EDMI_PATISSERIE) EDMI_PATISSERIE的甜品与日料搭配，能在品尝完咸鲜的日料后，带来甜蜜的收尾，丰富味觉体验。
   [store_data place_id=801 store_id=84170]()","2025-06-22 19:13:34","2025-09-23 16:46:39",,1,0,1,NULL,NULL
297,84179,2011805250005,NULL,801,test,胖哥俩,胖哥俩肉蟹煲,10:00-22:00,15736707152,VKgHbvS2Ew,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/d2666151ea0a405d9aa22fa110b93e51_c92f0e91d2a8bd50269fcd96c29051e4.jpeg," 被这家肉蟹煲香迷糊啦😍

宝子们，一定要来尝尝胖哥俩！

一进店，浓郁香味扑鼻。装修简约又温馨，超有氛围。

他们家主打肉蟹煲，螃蟹、鸡爪等食材超丰富。招牌肉蟹煲里的螃蟹肥硕饱满，鸡爪一抿就脱骨，配菜吸满了汤汁，绝绝子👍

人气单品年糕，糯叽叽的超好吃。

不管是家庭聚餐还是朋友小聚，这里都超合适。店员服务也热情周到。每次吃完都念念不忘，真心推荐给爱吃煲的宝子们，快来胖哥俩大快朵颐吧！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/胖哥俩.jpeg"]",郑州正弘城L8,餐饮美食,鱼鲜海鲜,4.4,江浙菜,"情侣,家人,朋友","1-2人,3-4人,4-6人",¥80/人,"咸鲜,甜咸",不辣,"有停车场,有WIFI,商场公共卫生间,纸巾湿巾","复古风,有卡座,明亮","自助结账,纸巾提供,宝宝椅",,郑州肉蟹煲好评榜·第1名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=胖哥俩 end_position=VKgHbvS2Ew ](胖哥俩) [phone data=15736707152]()郑州肉蟹煲好评榜第1名，江浙菜超赞！** 
   **📍 亮点**：复古风环境，肉蟹煲食材丰富，店员服务热情 
   **💡 小贴士**：本店铺有停车场、WIFI，还提供宝宝椅和纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=鲜芋仙 end_position=rvMFOj0sCB ](鲜芋仙) 鲜芋仙的甜品与肉蟹煲搭配，甜润口感能中和菜肴咸鲜，增添甜蜜滋味。
   [store_data place_id=801 store_id=84179]()","2025-06-22 19:13:34","2025-09-23 16:46:51",,0,0,1,NULL,NULL
298,84180,2012111300012,1235016437698007040,801,test,米村拌饭,米村拌饭,10:00-22:00,15754538419,XUAyFJqtB0,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/be2dfdc8f3d7410e842efa5ce8b5be5b_7d494588751ee55ad1df5b3ec8214dc3.jpeg,"宝子们，今天必须给你们种草米村拌饭！🌾

他家的装修风格简约又温馨，一进去就超有食欲~🥢

主打石锅拌饭、安格斯肥牛等特色美食，味道绝绝子！石锅拌饭的配菜丰富，米饭粒粒分明，酱料一拌，香迷糊啦！安格斯肥牛鲜嫩多汁，入口即化。

适合打工人快速干饭，也适合家庭聚餐。服务员态度超热情，出餐速度还快。每次去都人超多，人气爆棚！真心推荐大家去尝尝，保证你吃一次就爱上！💕 ","["https://robot-vr-public.bj.bcebos.com/store_pic/米村拌饭.jpeg"]",郑州正弘城L8,餐饮美食,小吃快餐,4.2,朝鲜特色,"情侣,朋友,同事","1-2人,3-4人",¥32/人,"咸鲜,甜咸",不辣,"有停车场,有WIFI,商场公共卫生间","花园风,有卡座,安静","扫码点餐,纸巾提供,宝宝椅",,郑州拌饭菜品榜第1名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=米村拌饭 end_position=XUAyFJqtB0 ](米村拌饭) [phone data=15754538419]()郑州拌饭菜品榜第1名，咸甜口味超赞！** 
   **📍 亮点**：花园风环境，安静有卡座；石锅拌饭配菜丰富；服务员热情出餐快
   **💡 小贴士**: 本店铺提供宝宝椅，还提供纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=TIPTOP end_position=33clBkXopI ](TIPTOP) TIPTOP的甜口冰淇淋与米村拌饭搭配，能中和饭菜咸度，清爽解腻。
   [store_data place_id=801 store_id=84180]()","2025-06-22 19:13:34","2025-09-23 16:48:30",,1,0,1,NULL,NULL
299,95281,2012106040002,1164340496513110017,801,test,虎丫炒鸡,虎丫炒鸡,10:00-22:00,13213140221,5moV27EbUK,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/3d3e824590214e89bef3901710916d4e_bd3438ee7396e1fda5e8518ee93e4a92.jpeg,"😍宝子们，今天必须给你们种草虎丫炒鸡！

他家的炒鸡堪称一绝👍，鸡肉鲜嫩入味，配菜丰富爽口，每一口都超满足。店内装修很有特色，浓浓的国潮风，让人仿佛穿越到古代😎。

服务员热情周到，点菜时会细心推荐招牌菜和特色口味。人气超高的招牌炒鸡，一端上桌香气扑鼻，瞬间勾起食欲😋。无论是家庭聚餐还是朋友小聚，来这都超合适。爱吃炒鸡的宝子一定不要错过，保证吃一次就爱上💖！","["https://robot-vr-public.bj.bcebos.com/store_pic/虎丫炒鸡.jpeg"]",郑州正弘城L8,餐饮美食,其他地方菜,4.8,家常私厨,"情侣,家人,朋友","3-4人,4-6人",¥55/人,"辣,咸鲜",中辣,"有停车场,有WIFI,商场公共卫生间","花园风,有卡座,安静","扫码点餐,纸巾提供,宝宝椅,可带宠物",NULL,正弘中心美食口味榜·第4名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=虎丫炒鸡 end_position=5moV27EbUK ](虎丫炒鸡) [phone data=13213140221]()正弘中心美食口味榜第4名，中辣炒鸡超入味！** 
   **📍 亮点**：国潮风装修，鸡肉鲜嫩，配菜爽口，服务周到 
   **💡 小贴士**：本店铺可扫码点餐，还提供宝宝椅，可带宠物哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=极拉图 end_position=G4UFMD7b06 ](极拉图) 极拉图的意式手工冰淇淋，能中和炒鸡的辣度，解辣又爽口。
   [store_data place_id=801 store_id=84183]()","2025-06-22 19:13:35","2025-10-23 11:07:15",NULL,1,0,0,NULL,NULL
300,84185,2011908230001,NULL,801,test,阿三生煎,阿三生煎,10:00-22:00,15993687520,yAqseC3B6c,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/55aac3a146264517b61c65441226a313_bf5729f59e03caf83f4a3d9dfeaeaf85.jpeg,"🥟宝子们，一定要来试试阿三生煎呀！

他家的生煎包超绝！底脆馅香，咬一口汤汁四溢，肉馅鲜嫩多汁，一口一个根本停不下来😍。店铺装修简洁明亮，风格很有烟火气。

这里人气超高，不管是上班族快速解决午餐，还是学生党解馋，都超合适。除了生煎，其他小吃和饮品也都很不错。我超爱他们家的酸辣汤，酸酸辣辣特别开胃。每次来阿三生煎，都能吃得超满足，真心种草给大家，快来尝尝吧！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/阿三生煎.jpeg"]",郑州正弘城L8,餐饮美食,其他美食,4.1,生煎包,"情侣,朋友,一个人",1-2人,¥21/人,"辣,咸鲜",微微辣,"有停车场,有WIFI,纸巾湿巾","现代简约,有卡座,景观位","纸巾提供,宝宝椅,可带宠物",,收录5年,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=阿三生煎 end_position=yAqseC3B6c ](阿三生煎) [phone data=15993687520]()底脆馅香的生煎包，一口就爱上！** 
   **📍 亮点**：生煎包汤汁四溢，店铺有烟火气，可带宠物 
   **💡 小贴士**：本店铺提供纸巾和宝宝椅，还可带宠物哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=VOLAGELATAO end_position=UtWJlbm6j4 ](VOLAGELATAO) VOLAGELATAO的冰淇淋与生煎搭配，冰爽口感能中和生煎的热辣，让味蕾更享受。
   [store_data place_id=801 store_id=84185]()","2025-06-22 19:13:35","2025-09-23 16:48:53",,0,0,1,NULL,NULL
301,84189,2012011020005,1151588393457815553,801,test,太子浓心,太子浓心招牌炸酱小锅米线,10:00-22:00,15517565653,CaYTPDIIb9,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/da7e00a71d9a4c7c8c5227944b2d87bd_17473e38929d798c0e82244b44e527d1.jpeg," 🍜太子浓心 | 一口惊艳的港式炸酱小锅米线

宝子们，发现一家超好吃的港式米线店——太子浓心！

一进店，浓郁的港风扑面而来，霓虹灯牌、复古海报，仿佛穿越到了香港街头。

他家主打炸酱小锅米线，米线Q弹爽滑，炸酱香气四溢，再配上灵魂炸蛋，一口下去超满足！还有各种特色小食，咖喱鱼蛋、招牌炸猪排，都好吃到停不下来。

无论是一人食还是和朋友聚餐，这里都超合适。快来太子浓心，开启一场舌尖上的港式之旅吧😋！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/太子浓心.jpeg"]",郑州正弘城L8,餐饮美食,小吃快餐,4.6,米线,"情侣,家人,朋友",1-2人,¥27/人,"酸,辣,咸鲜",微辣,"有停车场,有WIFI","工业风,有卡座,明亮","纸巾提供,可带宠物",,正弘中心小吃快餐好评榜·第1名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=太子浓心 end_position=CaYTPDIIb9 ](太子浓心) [phone data=15517565653]()正弘中心小吃快餐好评榜第1名，港式米线超赞！** 
   **📍 亮点**：港风装修，仿佛置身香港；米线Q弹，炸酱香浓
   **💡 小贴士**：本店铺可带宠物，还提供纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=鲜芋仙 end_position=rvMFOj0sCB ](鲜芋仙) 鲜芋仙的甜品与港式米线搭配，甜润口感能中和米线的咸辣，解辣解腻，让你边吃米线边享受甜品，体验更丰富。
   [store_data place_id=801 store_id=84189]()","2025-06-22 19:13:35","2025-09-23 16:49:03",,1,0,1,NULL,NULL
303,84237,2011805240047,NULL,801,test,曼玉,曼玉餐厅,10:00-22:00,17744629117,4bK7xSbsh7,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/aeae579ed8f54de7a64d0225521a781a_984a849bdb86de6ae7381826c6a33209.jpeg,"宝子们，一定要来曼玉呀！他家装修超有特色，时尚又精致，随手一拍都很出片📸。主打融合菜，味道超赞！像汴京烤鸭，皮脆肉嫩，香得嘞😋。还有招牌芝士焗红薯，甜糯拉丝，一口爱上。人气单品超多，每一道都能戳中味蕾。适合朋友聚餐、情侣约会~服务员态度也超热情，让人用餐超舒服。每次来曼玉都有新惊喜，菜品不断创新，环境也始终保持高水准。真心推荐给各位美食爱好者，快来尝尝吧😍！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/曼玉.jpeg"]",郑州正弘城L8,餐饮美食,特色私房菜,4.6,"川菜,客家菜,东北菜","情侣,家人,客户","3-4人,4-6人,6-10人",¥75/人,"咸鲜,酸辣,酸甜",微辣,"有停车场,有空调,有大桌","复古风,有卡座,包厢","纸巾提供,无障碍洗手间,宝宝椅",,金水区特色菜好评榜·第3名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=曼玉 end_position=4bK7xSbsh7 ](曼玉) [phone data=17744629117]()金水区特色菜好评榜第3名，融合菜系超赞！** 
   **📍 亮点**：复古风装修，菜品创新，服务员态度热情 
   **💡 小贴士**：本店铺提供纸巾、有无障碍洗手间和宝宝椅哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=霸王茶姬 end_position=ql84YhxVMZ ](霸王茶姬) 霸王茶姬的茶饮与曼玉的川菜搭配，清新茶香能中和川菜的油腻，解腻爽口，让你边吃川菜边享受茶香，体验更舒适。
   [store_data place_id=801 store_id=84237]()","2025-06-22 19:13:35","2025-09-23 16:49:16",,0,0,1,NULL,NULL
304,84239,2011805230002,NULL,801,test,巴奴,巴奴毛肚火锅概念餐厅,10:00-22:00,15225181079,M3JOSpSyDz,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/b61cca202e4342b68b98482a00a2eb2d_c55e111ff0f04ff7d87f80625324d243.jpeg,"宝子们，今天必须给你们种草巴奴！他家的毛肚那叫一个绝，脆嫩脆嫩的，在锅里七上八下后，裹上蘸料，一口下去超满足😍。店铺风格简约大气，装修很有特色。人气超旺，每次去都要排队。除了毛肚，菌汤也特别鲜美，涮啥都好吃。服务也超贴心，会主动帮忙调火候。不管是和朋友聚餐还是家庭聚会，来巴奴都超合适！他家真的把火锅做出了独特风味，吃过一次就忘不了，赶紧冲呀！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/巴奴.jpeg"]",郑州正弘城L8,餐饮美食,火锅,4.7,重庆火锅,"情侣,家人,朋友","3-4人,4-6人,6-10人",¥126/人,辣,麻辣,"有停车场,有空调,有大桌","复古风,有卡座,包厢","纸巾提供,无障碍洗手间,宝宝椅",,正弘中心美食好评榜·第3名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=巴奴 end_position=M3JOSpSyDz ](巴奴) [phone data=15225181079]()正弘中心美食好评榜第3名，重庆火锅超正宗！** 
   **📍 亮点**：复古风装修，毛肚脆嫩，菌汤鲜美，服务贴心
   **💡 小贴士**：这家店提供宝宝椅、无障碍洗手间和纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=TIPTOP end_position=33clBkXopI ](TIPTOP) TIPTOP的甜口冰淇淋与火锅搭配，能中和辣味，解辣又爽口。
   [store_data place_id=801 store_id=84239]()","2025-06-22 19:13:35","2025-09-23 16:49:27",,0,0,1,NULL,NULL
305,84240,2011908160003,NULL,801,test,太二酸菜鱼,太二酸菜鱼,10:00-22:00,18595748670,TiUfDLEobU,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/a111ad3a4cd64cc995c4721a05e77058_b4d7c884b8c27819922471263de5db6f.jpeg,"😍宝子们，一定要来尝尝太二酸菜鱼！

🌿他家装修超有特色，国潮风满满，各种有趣的标语和漫画，拍照超好看📸。
主打酸菜鱼，鱼肉鲜嫩爽滑，酸菜更是灵魂，酸辣开胃，一口就爱上！
🥢还有很多人气单品，像老坛子酸菜鱼、二哥爱鸡翅，味道绝绝子👍。
这里适合爱吃鱼、爱尝鲜的宝子们，不管是聚餐还是一人食，都超合适。服务员也超有意思，“酸菜比鱼好吃”可不是说说而已哦，来了就知道有多妙啦，赶紧冲！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/太二酸菜鱼.jpeg"]",郑州正弘城L8,餐饮美食,鱼鲜海鲜,4.7,川菜,"情侣,家人,朋友","3-4人,4-6人",¥69/人,"辣,酸辣",麻辣,"有停车场,有WIFI,自助结账","复古风,有卡座,安静","无障碍洗手间,宝宝椅,可带宠物",,金水区川菜好评榜·第7名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=太二酸菜鱼 end_position=TiUfDLEobU ](太二酸菜鱼) [phone data=18595748670]()金水区川菜好评榜第7名，酸菜鱼爱好者冲！** 
   **📍 亮点**：国潮风装修，鱼肉鲜嫩，酸菜酸辣开胃
   **💡 小贴士**：这家店有停车场，有WIFI，还能自助结账哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=雾与山茶 end_position=Guo3vyCI1K ](雾与山茶) 雾与山茶的茶饮与酸菜鱼搭配，清新茶香能中和酸菜鱼的油腻，解腻爽口，让你边吃酸菜鱼边享受茶香，体验更舒适。
   [store_data place_id=801 store_id=84240]()","2025-06-22 19:13:36","2025-09-23 16:49:37",,0,0,1,NULL,NULL
306,84241,2012104020001,1334318690082099200,801,test,鲜芋仙,鲜芋仙,10:00-22:00,18736006488,rvMFOj0sCB,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/4139e906ce2c45128cae9371fb35d073_8aac52c9840365f31b8581e33abb7042.jpeg,"宝子们，一定要去鲜芋仙呀！他家店铺风格超清新，装修也很有特色，让人一进去就感觉心情超好😃。主打各种美味的芋圆甜品，芋圆Q弹软糯，搭配上香甜的芋头、仙草等食材，口感层次超丰富😍。人气单品有招牌芋圆4号，满满的都是料。还有芋泥牛奶冰，细腻的芋泥和冰沙融合得恰到好处，奶香十足。无论是喜欢吃甜的小仙女🧚‍♀️，还是甜品控的宝子们，都能在这里找到满足味蕾的美味，真的太赞啦，赶紧冲！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/鲜芋仙.jpeg"]",郑州正弘城L8,餐饮美食,面包甜点,4.3,"甜品饮品 奶茶","情侣,朋友,一个人","1-2人,3-4人",¥26/人,甜,不辣,"有停车场,有WIFI,商场公共卫生间","现代简约,安静,明亮",可带宠物,,收录6年,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=鲜芋仙 end_position=rvMFOj0sCB ](鲜芋仙) [phone data=18736006488]()清新风格甜品店，芋圆甜品超赞！** 
   **📍 亮点**：店铺清新，芋圆Q弹，甜品料足，口味甜润
   **💡 小贴士**: 本店铺可带宠物，还能享受商场公共卫生间和WIFI哦~
   [store_data place_id=801 store_id=84241]()","2025-06-22 19:13:36","2025-09-23 16:49:46",,1,0,1,NULL,NULL
307,84261,2012501000067,NULL,801,test,喜乐,喜乐冰糖葫芦,10:00-22:00,15524901200,W2BRkRyuTh,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/40bca04a43ab45659204b7cd68a08b6c_%E6%96%B0%E5%BB%BA%E9%A1%B9%E7%9B%AE%20%2827%29.png," 宝藏店铺喜乐🎀，逛一次就爱上！
✨店里风格超独特，装修精致又温馨，一进去就感觉超治愈。

🎈他们家主打产品超有特色，好多都是别处找不到的小众好物。人气单品更是绝绝子，像那个手工编织的小挎包，质感超棒，背上它瞬间提升气质。还有手绘的陶瓷杯，每一个图案都超精美，喝水都变得更有仪式感啦。

💖不管是追求个性的时尚达人，还是喜欢挖掘小众宝贝的小可爱，都能在喜乐找到心头好。宝子们，快去喜乐逛逛，把心仪的好物带回家吧！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/喜乐.jpeg"]",郑州正弘城B1,餐饮美食,小吃快餐,4,"甜品饮品 奶茶","情侣,孩子",1-2人,¥20/人,甜,不辣,"有停车场,有WIFI,商场公共卫生间","现代简约,安静,明亮",可带宠物,,热门榜前列，特色饮品多，味道香甜不腻,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=喜乐 end_position=W2BRkRyuTh ](喜乐) [phone data=15524901200]()热门榜前列的宝藏甜品店，味道香甜不腻！** 
   **📍 亮点**：现代简约装修，特色饮品多，味道香甜
   **💡 小贴士**：本店铺可带宠物，还有停车场和WIFI哦~
   [store_data place_id=801 store_id=84261]()","2025-06-22 19:13:36","2025-09-23 16:49:54",,0,0,1,NULL,NULL
